appln_id,appln_auth,appln_kind,appln_filing_year,appln_nr_epodoc,ipr_type,receiving_office,earliest_filing_id,priority
530997965,CN,A ,2018,CN201880064295,PI,  ,523089895,0
531008307,CN,A ,2019,CN201911411940,PI,  ,531008307,1
531008393,CN,A ,2019,CN201911418169,PI,  ,531008393,1
531301511,CN,A ,2019,CN201911389333,PI,  ,531301511,1
531303783,CN,A ,2019,CN201911373714,PI,  ,531303783,1
531316755,CN,A ,2018,CN201811332803,PI,  ,531316755,1
531318173,CN,A ,2019,CN201911407213,PI,  ,531318173,1
531318373,CN,A ,2019,CN201911418085,PI,  ,531318373,1
531318641,CN,A ,2019,CN201911424800,PI,  ,531318641,1
531321836,CN,A ,2019,CN201911374164,PI,  ,531321836,1
531325312,CN,A ,2019,CN201911290114,PI,  ,531325312,1
531326180,CN,A ,2019,CN201911421641,PI,  ,531326180,1
531483944,CN,A ,2019,CN201911376033,PI,  ,531483944,1
531548323,US,A ,2018,US201816191684,PI,  ,531548323,1
531550864,US,A ,2020,US202016750993,PI,  ,500585848,0
531591707,WO,W ,2020,WO2020CN78747,PI,CN,526678795,0
531760168,TW,A ,2019,TW20198132934,PI,  ,905374019,0
531782363,US,A ,2020,US202016775195,PI,  ,522369496,0
532135132,US,A ,2018,US201816641557,PI,  ,900162150,0
532144087,US,A ,2018,US201816209146,PI,  ,532144087,1
532161621,WO,W ,2019,WO2019CN107670,PI,CN,515334753,0
532162940,WO,W ,2019,WO2019KR16732,PI,KR,903989244,0
532577876,US,A ,2018,US201816212050,PI,  ,532577876,1
532586150,US,A ,2019,US201916706520,PI,  ,905369240,0
532594170,US,A ,2020,US202016793134,PI,  ,905345977,0
533171571,US,A ,2018,US201816228619,PI,  ,533171571,1
533182817,US,A ,2019,US201916687885,PI,  ,905362743,0
533281186,PH,A ,2019,PH20191501712,PI,  ,511344572,0
533338763,US,A ,2019,US201916237772,PI,  ,533338763,1
533343576,US,A ,2019,US201916685991,PI,  ,533343576,1
533346869,WO,W ,2019,WO2019CN116199,PI,CN,516195131,0
533354871,WO,W ,2019,WO2019CN116010,PI,CN,516721992,0
534182825,AU,A ,2018,AU20180410093,PI,  ,903867765,0
534556249,US,A ,2020,US202016834260,PI,  ,902208933,0
534582571,WO,W ,2020,WO2020US13111,PI,US,905390762,0
534907860,US,A ,2020,US202016786299,PI,  ,905233064,0
535322931,MX,A ,2019,MX20190012941,PI,  ,511344217,0
535366584,US,A ,2019,US201916724035,PI,  ,902905797,0
535372854,US,A ,2020,US202016835487,PI,  ,523260522,0
535812607,US,A ,2019,US201916267838,PI,  ,535812607,1
535832260,WO,W ,2019,WO2019CN122577,PI,CN,516333425,0
535832664,WO,W ,2019,WO2019KR01282,PI,KR,535832664,1
535836390,WO,W ,2020,WO2020CN73981,PI,CN,513586588,0
535838462,WO,W ,2019,WO2019CN75396,PI,CN,515279212,0
535851984,DE,A ,2019,DE201910104092,PI,  ,535851984,1
536030004,TW,A ,2019,TW20198110027,PI,  ,510985178,0
536212253,AU,A ,2019,AU20190204712,PI,  ,515436915,0
536237857,WO,W ,2020,WO2020JP03631,PI,JP,536711046,0
536564085,CA,A ,2019,CA20193089206,PI,  ,905294311,0
536576350,US,A ,2019,US201916280766,PI,  ,536576350,1
536589386,WO,W ,2020,WO2020US18166,PI,US,536583378,0
536724375,RU,A ,2018,RU20190120033,PI,  ,486423549,0
536891563,US,A ,2020,US202015931214,PI,  ,905329660,0
537016308,TW,A ,2018,TW20187142489,PI,  ,537016308,1
537020987,TW,A ,2019,TW20198135489,PI,  ,516926106,0
537022405,TW,A ,2019,TW20198125418,PI,  ,511344568,0
537213512,US,A ,2020,US202016878236,PI,  ,507834382,0
537219749,US,A ,2020,US202016876036,PI,  ,519460898,0
537254845,US,A ,2020,US202016776301,PI,  ,522151700,0
439116977,GB,A ,2015,GB20150003131,PI,  ,438733942,0
444471628,GB,A ,2015,GB20150013629,PI,  ,444471628,1
447734095,US,A ,2015,US201514749573,PI,  ,904955914,0
449028882,US,A ,2015,US201514820530,PI,  ,904936974,0
456436382,EP,A ,2016,EP20160723901,PI,  ,471824191,0
458359143,US,A ,2015,US201514791781,PI,  ,904944479,0
470417932,WO,W ,2015,WO2015KR10581,PI,KR,457662963,0
471301790,US,A ,2015,US201514705905,PI,  ,471301790,1
471826885,US,A ,2015,US201514719030,PI,  ,471826885,1
473667070,AU,A ,2016,AU20160202841,PI,  ,900156719,0
475214403,US,A ,2015,US201514928838,PI,  ,905043871,0
475668286,WO,W ,2016,WO2016CN74518,PI,CN,448347778,0
475744387,EP,A ,2017,EP20170706896,PI,  ,451579606,0
477637350,US,A ,2016,US201615210781,PI,  ,474057179,0
477770373,EP,A ,2017,EP20170717502,PI,  ,905114441,0
478059306,WO,W ,2017,WO2017IB52463,PI,IB,457838358,0
478398302,US,A ,2015,US201514933506,PI,  ,478398302,1
478635886,CA,A ,2016,CA20162948116,PI,  ,905043871,0
479204212,WO,W ,2017,WO2017EP63366,PI,EP,902201669,0
479205807,EP,A ,2016,EP20160868278,PI,  ,903559703,0
480389583,US,A ,2016,US201615283993,PI,  ,905067096,0
480391732,US,A ,2015,US201514976331,PI,  ,480391732,1
480402185,EP,A ,2017,EP20170177509,PI,  ,905199572,0
481738747,US,A ,2016,US201615050098,PI,  ,905101194,0
481820673,WO,W ,2017,WO2017IB54424,PI,IB,469738727,0
481951906,WO,W ,2017,WO2017IB54430,PI,IB,469738691,0
482881424,US,A ,2016,US201615178279,PI,  ,905026343,0
483653336,CN,A ,2017,CN201710232335,PI,  ,483653336,1
484975492,CA,A ,2016,CA20162981511,PI,  ,905014421,0
485507611,KR,A ,2017,KR20170018980,PI,  ,485507611,1
485629254,US,A ,2017,US201715582130,PI,  ,905124209,0
486240896,US,A ,2015,US201515526565,PI,  ,904979816,0
486850725,CN,A ,2017,CN201710806764,PI,  ,486850725,1
487748487,EP,A ,2017,EP20170814230,PI,  ,905142153,0
488021635,CN,A ,2016,CN201610441834,PI,  ,488021635,1
489231049,EP,A ,2018,EP20180153355,PI,  ,489231049,1
489413422,CN,A ,2017,CN201710575008,PI,  ,489413422,1
489924783,US,A ,2017,US201715672701,PI,  ,905143891,0
491253189,EP,A ,2017,EP20170844684,PI,  ,900159698,0
491652056,CN,A ,2017,CN201710903967,PI,  ,491652056,1
491812053,WO,W ,2018,WO2018IB51336,PI,IB,477733501,0
492081759,US,A ,2017,US201715787674,PI,  ,492081390,0
492350665,CN,A ,2017,CN201711031172,PI,  ,492350665,1
492373236,US,A ,2017,US201715729595,PI,  ,425062612,0
492390216,WO,W ,2017,WO2017JP34579,PI,JP,492997761,0
492442079,CN,A ,2017,CN201711003747,PI,  ,492442079,1
492957159,US,A ,2016,US201615291803,PI,  ,492957159,1
493406489,CN,A ,2017,CN201711498671,PI,  ,493406489,1
493704607,EP,A ,2018,EP20180169341,PI,  ,493704607,1
493788980,US,A ,2016,US201615337857,PI,  ,493788980,1
494040493,US,A ,2016,US201615348810,PI,  ,494040493,1
494245291,CA,A ,2016,CA20162948229,PI,  ,494245291,1
495152150,GB,A ,2017,GB20180006705,PI,  ,458131143,0
495510691,WO,W ,2018,WO2018EP65299,PI,EP,482700608,0
495983796,CN,A ,2017,CN201711363021,PI,  ,495983796,1
496011629,WO,W ,2018,WO2018US32165,PI,US,905191078,0
496048197,WO,W ,2017,WO2017US66100,PI,US,905180739,0
496078545,WO,W ,2018,WO2018US34164,PI,US,522227631,0
496313968,WO,W ,2016,WO2016IB57862,PI,IB,496313968,1
496759047,CN,A ,2018,CN201810042136,PI,  ,901554222,0
496828142,EP,A ,2018,EP20180182533,PI,  ,514253646,0
496929979,US,A ,2017,US201715839280,PI,  ,905180851,0
497003315,EP,A ,2018,EP20180183265,PI,  ,902903291,0
497111479,CN,A ,2016,CN201680069829,PI,  ,478398342,0
497283815,CN,A ,2018,CN201810152306,PI,  ,497283815,1
497815480,US,A ,2018,US201815876381,PI,  ,905197125,0
498678214,WO,W ,2018,WO2018IB00291,PI,IB,498658086,0
498787773,CN,A ,2018,CN201810312711,PI,  ,498787773,1
498808259,AU,A ,2017,AU20170223138,PI,  ,451579590,0
498954570,CA,A ,2017,CA20173014392,PI,  ,905107383,0
499002893,AU,A ,2017,AU20170222468,PI,  ,451579582,0
499064397,CN,A ,2018,CN201810197889,PI,  ,499064397,1
499649142,CN,A ,2018,CN201810250099,PI,  ,499649142,1
499970277,EP,A ,2018,EP20180765196,PI,  ,484667698,0
500035798,CN,A ,2018,CN201810167899,PI,  ,500035798,1
500153815,WO,W ,2018,WO2018US49004,PI,US,905277205,0
500413370,US,A ,2017,US201715468347,PI,  ,500413370,1
500587646,CN,A ,2018,CN201810449798,PI,  ,500587646,1
500729025,CN,A ,2018,CN201810369655,PI,  ,500729025,1
500801898,WO,W ,2017,WO2017CN120384,PI,CN,482103547,0
501115485,CN,A ,2018,CN201810404745,PI,  ,501115485,1
501262153,CA,A ,2018,CA20183000340,PI,  ,905191308,0
501521129,CN,A ,2018,CN201810341433,PI,  ,501521129,1
501527077,CN,A ,2018,CN201810425981,PI,  ,501527077,1
501546265,CN,A ,2018,CN201810478310,PI,  ,501546265,1
500544092,CN,A ,2018,CN201810765882,PI,  ,500544092,1
501627889,CN,A ,2018,CN201810487708,PI,  ,518117890,0
501757050,CN,A ,2018,CN201810550972,PI,  ,501757050,1
501902943,CN,A ,2018,CN201810469335,PI,  ,501902943,1
501928054,US,A ,2018,US201816023497,PI,  ,471824191,0
501983670,EP,A ,2018,EP20180786827,PI,  ,488501761,0
502276865,CN,A ,2018,CN201810443383,PI,  ,502276865,1
502489692,CN,A ,2018,CN201810576445,PI,  ,502489692,1
502507540,CN,A ,2018,CN201810468644,PI,  ,502507540,1
502525413,GB,A ,2017,GB20180014873,PI,  ,451579582,0
502545078,WO,W ,2018,WO2018JP17209,PI,JP,497791772,0
502749468,CN,A ,2018,CN201810670291,PI,  ,502749468,1
502991859,CN,A ,2018,CN201810655685,PI,  ,502991859,1
503008035,CN,A ,2018,CN201810515677,PI,  ,503008035,1
503027555,CN,A ,2018,CN201810371846,PI,  ,503027555,1
503377456,US,A ,2018,US201815984047,PI,  ,905228562,0
503879993,CN,A ,2018,CN201810845152,PI,  ,503879993,1
503960524,CN,A ,2018,CN201810767379,PI,  ,503960524,1
504078035,US,A ,2018,US201815993312,PI,  ,905194836,0
504200005,CN,A ,2018,CN201810500360,PI,  ,504200005,1
505103511,WO,W ,2018,WO2018JP23380,PI,JP,903615843,0
505323315,CN,A ,2018,CN201810875199,PI,  ,905284186,0
505504020,CN,A ,2018,CN201811079826,PI,  ,505504020,1
505507394,CN,A ,2018,CN201811012253,PI,  ,505507394,1
505750989,EP,A ,2017,EP20170916486,PI,  ,505906525,0
505793646,CN,A ,2018,CN201811114106,PI,  ,505793646,1
505884553,CN,A ,2018,CN201810711416,PI,  ,505884553,1
505906847,WO,W ,2018,WO2018US40894,PI,US,905204203,0
506403884,WO,W ,2018,WO2018US42995,PI,US,905212541,0
506501577,EP,A ,2019,EP20190153500,PI,  ,905297039,0
506544931,GB,A ,2018,GB20180020008,PI,  ,506544931,1
506715706,CN,A ,2018,CN201811004085,PI,  ,506715706,1
506916483,US,A ,2017,US201715659671,PI,  ,506916483,1
507487613,CN,A ,2018,CN201811034508,PI,  ,507487613,1
507561456,US,A ,2017,US201715674809,PI,  ,507561456,1
507568544,US,A ,2017,US201716078946,PI,  ,905100467,0
507747959,AU,A ,2017,AU20170320341,PI,  ,900159698,0
507891487,US,A ,2017,US201715681388,PI,  ,507891487,1
508195328,CN,A ,2018,CN201810941440,PI,  ,508195328,1
508294000,WO,W ,2017,WO2017JP29998,PI,JP,508294000,1
508401926,CN,A ,2018,CN201811204794,PI,  ,508401926,1
508646053,EP,A ,2019,EP20190160754,PI,  ,518727549,0
508915427,KR,A ,2017,KR20170126157,PI,  ,508915427,1
509135904,US,A ,2018,US201815769086,PI,  ,905197914,0
509138146,US,A ,2018,US201816127283,PI,  ,905247624,0
509216626,DE,A ,2017,DE201710216839,PI,  ,509216626,1
509446522,CN,A ,2018,CN201811204803,PI,  ,509446522,1
509450168,CN,A ,2018,CN201811242646,PI,  ,509450168,1
509450636,CN,A ,2018,CN201811273301,PI,  ,509450636,1
509886062,TW,A ,2018,TW20187116934,PI,  ,480928478,0
509977846,AU,A ,2019,AU20190100182,PI,  ,509977846,1
510056228,CN,A ,2019,CN201910065086,PI,  ,510056228,1
510648218,KR,A ,2018,KR20180174302,PI,  ,510648218,1
510872991,WO,W ,2019,WO2019IB52097,PI,IB,905296235,0
510873093,WO,W ,2019,WO2019US24520,PI,US,503202784,0
511003020,CN,A ,2018,CN201811586088,PI,  ,511003020,1
511246122,CN,A ,2018,CN201811617364,PI,  ,511246122,1
511346462,WO,W ,2018,WO2018IL51089,PI,IL,905256345,0
511372870,EP,A ,2018,EP20180866064,PI,  ,511344613,0
511374172,EP,A ,2018,EP20180867006,PI,  ,511344285,0
511443155,CN,A ,2018,CN201811528820,PI,  ,511443155,1
511517798,CN,A ,2019,CN201910067997,PI,  ,511517798,1
511596975,US,A ,2018,US201816225942,PI,  ,905067096,0
511619669,WO,W ,2018,WO2018CA51304,PI,CA,905271214,0
511631101,EP,A ,2019,EP20190717232,PI,  ,905305588,0
511739440,CN,A ,2019,CN201910097814,PI,  ,901559318,0
511990119,WO,W ,2018,WO2018US52146,PI,US,905267303,0
512111090,KR,A ,2019,KR20190036444,PI,  ,903976387,0
512361446,US,A ,2018,US201816180625,PI,  ,905272817,0
512466466,EP,A ,2018,EP20180872127,PI,  ,493736432,0
512771068,US,A ,2017,US201715814801,PI,  ,512771068,1
513058724,CN,A ,2017,CN201780022280,PI,  ,457838348,0
513256800,US,A ,2018,US201816197150,PI,  ,905262975,0
513256898,US,A ,2018,US201815861451,PI,  ,902887113,0
513257268,US,A ,2018,US201816196102,PI,  ,905272881,0
513258931,US,A ,2019,US201916259310,PI,  ,902208933,0
513271397,US,A ,2017,US201715839378,PI,  ,513716809,0
513287573,WO,W ,2017,WO2017SE51145,PI,SE,513287573,1
513460458,KR,A ,2018,KR20180055543,PI,  ,513460458,1
513704649,EP,A ,2018,EP20180881760,PI,  ,495892777,0
513705560,EP,A ,2019,EP20190725905,PI,  ,513720519,0
513717562,WO,W ,2019,WO2019CN76877,PI,CN,513717562,1
513719030,WO,W ,2018,WO2018CN72998,PI,CN,491350768,0
513956716,WO,W ,2018,WO2018US63419,PI,US,905272286,0
514746080,US,A ,2017,US201715843125,PI,  ,514746080,1
514749045,US,A ,2017,US201715844375,PI,  ,514749045,1
514755329,US,A ,2018,US201815866290,PI,  ,905266035,0
514757201,US,A ,2018,US201816221133,PI,  ,905275799,0
515174111,EP,A ,2019,EP20190730657,PI,  ,905306050,0
515277804,CN,A ,2019,CN201910048692,PI,  ,515277804,1
515431415,WO,W ,2018,WO2018CN75881,PI,CN,496597364,0
515434759,WO,W ,2018,WO2018KR16514,PI,KR,903977969,0
515461065,EP,A ,2019,EP20190732223,PI,  ,515437017,0
515696416,US,A ,2019,US201916291804,PI,  ,903559703,0
516036075,CN,A ,2019,CN201910264135,PI,  ,516036075,1
516101460,WO,W ,2019,WO2019US12665,PI,US,905287621,0
516196490,CN,A ,2019,CN201910122639,PI,  ,516196490,1
516326837,CN,A ,2017,CN201780067299,PI,  ,905137693,0
516446306,WO,W ,2018,WO2018CN72992,PI,CN,496595173,0
516452522,US,A ,2018,US201816024904,PI,  ,905295281,0
516519531,EP,A ,2019,EP20190738647,PI,  ,516444939,0
516613128,FR,A ,2018,FR1872447,PI,  ,516613128,1
516925920,CN,A ,2018,CN201811519422,PI,  ,516925920,1
517178548,US,A ,2019,US201916256554,PI,  ,905295658,0
517183292,WO,W ,2019,WO2019KR00288,PI,KR,518144065,0
517263137,CN,A ,2018,CN201810073273,PI,  ,517263137,1
517799941,US,A ,2019,US201916390253,PI,  ,511344241,0
518118222,US,A ,2018,US201816134216,PI,  ,905292010,0
518123838,WO,W ,2018,WO2018KR02909,PI,KR,903981973,0
518211508,CN,A ,2019,CN201910368249,PI,  ,518211508,1
518245136,CN,A ,2018,CN201880005437,PI,  ,511344306,0
518366166,US,A ,2019,US201916287084,PI,  ,905288055,0
518575542,WO,W ,2019,WO2019US46532,PI,US,905338104,0
518578618,SG,A ,2019,SG20191000666R,PI,  ,905287355,0
518589446,SG,A ,2018,SG20191106838Q,PI,  ,511344556,0
518589578,SG,A ,2018,SG20191106834S,PI,  ,511344306,0
518721844,US,A ,2018,US201815910975,PI,  ,518721844,1
518943643,WO,W ,2019,WO2019US19437,PI,US,905306952,0
519017813,CN,A ,2019,CN201910435814,PI,  ,519017813,1
519092217,CA,A ,2019,CA20193034937,PI,  ,518727549,0
519095566,US,A ,2019,US201916418931,PI,  ,908392829,0
519097638,US,A ,2018,US201815917855,PI,  ,519097638,1
519098033,US,A ,2019,US201916296831,PI,  ,905300216,0
519098740,US,A ,2017,US201716326945,PI,  ,490004115,0
519105351,US,A ,2019,US201916294582,PI,  ,905292102,0
519120102,WO,W ,2018,WO2018US21382,PI,US,519120102,1
519120736,WO,W ,2019,WO2019CN92318,PI,CN,519120736,1
519159635,EP,A ,2019,EP20190764323,PI,  ,519120747,0
519211541,CN,A ,2019,CN201910516967,PI,  ,519211541,1
519307639,CN,A ,2019,CN201910490729,PI,  ,519307639,1
519413804,US,A ,2017,US201716338543,PI,  ,903587831,0
519423857,US,A ,2018,US201816222332,PI,  ,501990253,0
519467420,CN,A ,2019,CN201910463158,PI,  ,519467420,1
519556723,JP,A ,2018,JP20180047767,PI,  ,506537316,0
519711322,US,A ,2019,US201916359972,PI,  ,905318703,0
519728200,WO,W ,2019,WO2019KR03298,PI,KR,508833069,0
519730842,WO,W ,2019,WO2019IN50174,PI,IN,902878682,0
519732012,US,A ,2017,US201715431167,PI,  ,905075297,0
519825868,WO,W ,2019,WO2019IB58055,PI,IB,905333642,0
520026416,US,A ,2018,US201815937218,PI,  ,520026416,1
520034967,US,A ,2019,US201916357568,PI,  ,905321707,0
520053283,WO,W ,2018,WO2018JP12661,PI,JP,520053283,1
520066119,SG,A ,2018,SG20191106738S,PI,  ,482508850,0
520070565,WO,W ,2019,WO2019IB57189,PI,IB,501009222,0
520084767,CH,A ,2018,CH20180000326,PI,  ,520084767,1
520191736,CN,A ,2019,CN201910239433,PI,  ,905315278,0
520282779,US,A ,2019,US201916450976,PI,  ,482489068,0
520286723,WO,W ,2018,WO2018CN100148,PI,CN,502290392,0
520292280,WO,W ,2019,WO2019US26388,PI,US,905320351,0
520316403,WO,W ,2019,WO2019EP76753,PI,EP,528647326,0
520528762,CN,A ,2019,CN201910644796,PI,  ,520528762,1
520530532,CN,A ,2019,CN201910621723,PI,  ,520530532,1
520784896,KR,A ,2018,KR20180067029,PI,  ,520784896,1
520815546,KR,A ,2019,KR20190050765,PI,  ,520815546,1
520822132,KR,A ,2018,KR20180079818,PI,  ,520822132,1
520959342,BR,A ,2018,BR20191109576,PI,  ,503551901,0
520968957,NI,A ,2018,NI20180000081,PI,  ,900153353,0
521091468,CN,A ,2019,CN201910532772,PI,  ,521091468,1
521226240,CN,A ,2018,CN201880003997,PI,  ,511344572,0
521263969,US,A ,2018,US201815966341,PI,  ,521263969,1
521271589,US,A ,2019,US201916383342,PI,  ,905321183,0
521272559,US,A ,2019,US201916296666,PI,  ,905299834,0
521285000,WO,W ,2018,WO2018KR05253,PI,KR,522433293,0
521375405,WO,W ,2019,WO2019US55442,PI,US,529390113,0
521447839,SG,A ,2019,SG20191109112P,PI,  ,515437017,0
521523154,CN,A ,2019,CN201910702836,PI,  ,521523154,1
521603906,US,A ,2018,US201815967728,PI,  ,521603906,1
521612355,US,A ,2018,US201815969913,PI,  ,521612355,1
521618882,CA,A ,2018,CA20183048742,PI,  ,486287816,0
521927160,US,A ,2017,US201716466982,PI,  ,905157406,0
521927258,US,A ,2017,US201716466992,PI,  ,905157406,0
521976019,WO,W ,2019,WO2019US57688,PI,US,511222198,0
522026891,CN,A ,2019,CN201910594335,PI,  ,522026891,1
522137902,CN,A ,2018,CN201810443968,PI,  ,522137902,1
522235136,US,A ,2018,US201815985047,PI,  ,522235136,1
522236999,US,A ,2018,US201815984000,PI,  ,522236999,1
522292994,WO,W ,2019,WO2019CN82192,PI,CN,501748732,0
522377153,CN,A ,2019,CN201910765677,PI,  ,522377153,1
522381195,CN,A ,2019,CN201910785850,PI,  ,522381195,1
522385539,CN,A ,2019,CN201910843898,PI,  ,522385539,1
522436624,MX,A ,2017,MX20190007034,PI,  ,905180132,0
522533990,CN,A ,2019,CN201910768793,PI,  ,522533990,1
522633355,US,A ,2017,US201716476649,PI,  ,499737394,0
522680215,TW,A ,2018,TW20187141635,PI,  ,498261422,0
522739877,CN,A ,2019,CN201910602776,PI,  ,522739877,1
522850781,WO,W ,2019,WO2019EP83396,PI,EP,512988388,0
522952763,CN,A ,2019,CN201910822295,PI,  ,522952763,1
522953372,CN,A ,2019,CN201910824394,PI,  ,522953372,1
522953563,CN,A ,2019,CN201910827775,PI,  ,522953563,1
523019913,US,A ,2018,US201815993571,PI,  ,523019913,1
523091275,WO,W ,2019,WO2019CN105402,PI,CN,523091275,1
523091284,WO,W ,2019,WO2019CN104062,PI,CN,523091284,1
523141756,CN,A ,2018,CN201880027081,PI,  ,905219007,0
523254630,CN,A ,2018,CN201810558659,PI,  ,523254630,1
523259846,CN,A ,2019,CN201910663522,PI,  ,523259846,1
523264790,CN,A ,2019,CN201910834150,PI,  ,523264790,1
523330370,US,A ,2019,US201916415884,PI,  ,905315485,0
523517643,CN,A ,2018,CN201810481158,PI,  ,523517643,1
523530547,CN,A ,2019,CN201910798570,PI,  ,523530547,1
523804027,WO,W ,2019,WO2019US36422,PI,US,905321168,0
523870309,CN,A ,2019,CN201910749671,PI,  ,523870309,1
523878767,CN,A ,2019,CN201910853432,PI,  ,522033025,0
523879567,CN,A ,2019,CN201910860312,PI,  ,523879567,1
523888225,CN,A ,2019,CN201910908411,PI,  ,523888225,1
523889229,CN,A ,2019,CN201910915918,PI,  ,523889229,1
523891199,CN,A ,2019,CN201910927314,PI,  ,523891199,1
523891369,CN,A ,2019,CN201910935788,PI,  ,523891369,1
523951733,EP,A ,2019,EP20190219514,PI,  ,534873142,0
524026639,JP,A ,2019,JP20190135504,PI,  ,478960192,0
524155366,CN,A ,2019,CN201910836064,PI,  ,901580135,0
524157370,CN,A ,2019,CN201910838935,PI,  ,524157370,1
524165258,CN,A ,2019,CN201910985442,PI,  ,524165258,1
524165360,CN,A ,2019,CN201910985439,PI,  ,524165360,1
524192436,US,A ,2018,US201816013901,PI,  ,524192436,1
524260454,WO,W ,2019,WO2019US37683,PI,US,905312483,0
524265670,WO,W ,2018,WO2018US38957,PI,US,524265670,1
524277936,WO,W ,2019,WO2019KR07681,PI,KR,903985327,0
524302200,CN,A ,2019,CN201910905712,PI,  ,524302200,1
524504649,CN,A ,2019,CN201910922163,PI,  ,524504649,1
524547910,US,A ,2019,US201916568948,PI,  ,905313480,0
524694935,CN,A ,2019,CN201910905076,PI,  ,524694935,1
524700249,CN,A ,2019,CN201910935096,PI,  ,524700249,1
524763825,US,A ,2018,US201816026943,PI,  ,524763825,1
524901142,US,A ,2019,US201916584340,PI,  ,905234308,0
524902537,US,A ,2017,US201716491053,PI,  ,476649173,0
525050618,US,A ,2019,US201916513114,PI,  ,905314400,0
525277842,WO,W ,2018,WO2018CN97650,PI,CN,525277842,1
525504287,CN,A ,2019,CN201911000887,PI,  ,525504287,1
525527058,CN,A ,2019,CN201911008750,PI,  ,525527058,1
525533474,CN,A ,2019,CN201911306107,PI,  ,525533474,1
525552687,US,A ,2018,US201816050231,PI,  ,525552687,1
525561477,US,A ,2019,US201916568185,PI,  ,905426692,0
525574956,WO,W ,2019,WO2019US38926,PI,US,905351324,0
525648683,CN,A ,2018,CN201880038016,PI,  ,481681549,0
525649585,CN,A ,2018,CN201880038312,PI,  ,481681549,0
525668782,CN,A ,2019,CN201910847905,PI,  ,525668782,1
525803482,WO,W ,2020,WO2020GB50134,PI,GB,510933860,0
525811770,CN,A ,2019,CN201910567667,PI,  ,525811770,1
526043406,CN,A ,2019,CN201911097686,PI,  ,526043406,1
526113232,US,A ,2019,US201916654020,PI,  ,498294602,0
